ID	LOCAL_ID	LANGUAGE	CONCEPT	INDONESIAN	VALUE	FORM
1333	/records/1922968	Abun Ji	body hair	bulu badan	engor	eŋor
1334	/records/1923135	Abun Ji	sleep	tidur	eridah	eridah
1335	/records/1923137	Abun Ji	spit	meludah	eskut	eskut
1336	/records/1922977	Abun Ji	head	kepala	esu	esu
1337	/records/1922990	Abun Ji	child	anak	fa	fa
1338	/records/1923089	Abun Ji	small (dog)	kecil	gan	ɡan
1339	/records/1923031	Abun Ji	salt	garam	gasi	ɡasi
1340	/records/1923116	Abun Ji	fall	jatuh	gis	ɡis
1341	/records/1923152	Abun Ji	in front	di depan	git	ɡit
1342	/records/1923054	Abun Ji	three	tiga	gri	ɡri
1343	/records/1923072	Abun Ji	dry (grass)	kering	gu	ɡu
1344	/records/1923035	Abun Ji	sky	langit	gu	ɡu
1345	/records/1923093	Abun Ji	swollen (leg)	bengkak	gun	ɡun
1346	/records/1922979	Abun Ji	leg, foot	kaki	gwis	ɡʷis
1347	/records/1923091	Abun Ji	sore (leg)	sakit	i	i
1348	/records/1922985	Abun Ji	skin	kulit	ida	ida
1349	/records/1923018	Abun Ji	grass	alang-alang	is	is
1350	/records/1923136	Abun Ji	speak	bicara	itamsuk	itamsuk
1351	/records/1923051	Abun Ji	they	mereka	je	ɟe
1352	/records/1923047	Abun Ji	I	saya	ji	ɟi
1353	/records/1923115	Abun Ji	eat	makan	jit	ɟit
1354	/records/1923002	Abun Ji	person	orang	kadik	kadik
1355	/records/1923078	Abun Ji	hot (wind)	panas	kam	kam
1356	/records/1923041	Abun Ji	sun	matahari	kam	kam
1357	/records/1923134	Abun Ji	sit	duduk	keja	keɟa
1358	/records/1923040	Abun Ji	stick	tongkat	ken	ken
1359	/records/1923120	Abun Ji	hear	dengar	kenatuwa	kenatuwa
1360	/records/1923088	Abun Ji	short (snake)	pendek	koi	koi
1361	/records/1922982	Abun Ji	nail (finger)	kuku	ksupdis	ksupdis
1362	/records/1922980	Abun Ji	meat, flesh	daging	ku	ku
1363	/records/1923021	Abun Ji	leaf	daun	kweinat	kʷeinat
1364	/records/1923085	Abun Ji	rotten (fruit)	busuk	kwik	kʷik
1365	/records/1923066	Abun Ji	white	putih	kwo	kʷo
1366	/records/1923111	Abun Ji	die	mati	kwok	kʷok
1367	/records/1922995	Abun Ji	fly	lalat	lan	lan
1368	/records/1923100	Abun Ji	wide (path)	lebar	li	li
1369	/records/1922987	Abun Ji	tongue	lidah	lip	lip
1370	/records/1922973	Abun Ji	eye	mata	lu'	lu'
1371	/records/1923105	Abun Ji	breathe	bernapas	mas	mas
1372	/records/1923121	Abun Ji	hit	pukul	mbwa	ᵐbʷa
1373	/records/1923056	Abun Ji	five	lima	memek	memek
1374	/records/1923050	Abun Ji	we (incl)	kita	men	men
1375	/records/1923147	Abun Ji	wash (clothes)	mencuci	menbansan	menbansan
1376	/records/1923145	Abun Ji	vomit	muntah	mengwi	meŋʷi
1377	/records/1923101	Abun Ji	afraid	takut	menyum	meɲum
1378	/records/1923073	Abun Ji	evil (person)	jahat	mesi	mesi
1379	/records/1923153	Abun Ji	inside	di dalam	mit	mit
1380	/records/1923034	Abun Ji	seed	biji	mlak	mlak
1381	/records/1923058	Abun Ji	seven	tujuh	mofit	mofit
1382	/records/1923156	Abun Ji	outside	di luar	monjot	moⁿdʒot
1383	/records/1923060	Abun Ji	nine	sembilan	mosi	mosi
1384	/records/1923061	Abun Ji	ten	sepuluh	mosun	mosun
1385	/records/1923059	Abun Ji	eight	delapan	mosunguk	mosuŋuk
1386	/records/1923150	Abun Ji	at	di	motun	motun
1387	/records/1923057	Abun Ji	six	enam	mukmat	mukmat
1388	/records/1923046	Abun Ji	wind	angin	nabuk	nabuk
1389	/records/1923131	Abun Ji	seek	cari	naiculit	naiculit
1390	/records/1923129	Abun Ji	rub	menggosok	nalur	nalur
1391	/records/1923130	Abun Ji	see	lihat	name	name
1392	/records/1923106	Abun Ji	come	datang	namu	namu
1393	/records/1923146	Abun Ji	walk	berjalan	namu	namu
1394	/records/1923118	Abun Ji	fly (bird)	terbang	namuk	namuk
1395	/records/1923049	Abun Ji	he, she	dia	nan	nan
1396	/records/1923048	Abun Ji	you (s)	kamu	nan	nan
1397	/records/1923026	Abun Ji	night	malam	naro	naro
1398	/records/1923114	Abun Ji	drink	minum	nda	ⁿda
1399	/records/1922991	Abun Ji	dog	anjing	ndal	ⁿdal
1400	/records/1922988	Abun Ji	bird	burung	ndam	ⁿdam
1401	/records/1923102	Abun Ji	ashamed	malu	ndamen	ⁿdamen
1402	/records/1923096	Abun Ji	thin (stick)	tipis	ndi	ⁿdi
1403	/records/1922967	Abun Ji	blood	darah	ndi'	ⁿdi'
1404	/records/1923108	Abun Ji	count	hitung	ndik	ⁿdik
1405	/records/1923142	Abun Ji	suck	isap	ndise	ⁿdise
1406	/records/1923076	Abun Ji	good (person)	baik	ndo	ⁿdo
1407	/records/1923069	Abun Ji	cold (wind)	dingin	ndot	ⁿdot
1408	/records/1923128	Abun Ji	push	mendorong	ndun	ⁿdun
1409	/records/1923074	Abun Ji	few (stones)	sedikit	neatgan	neatɡan
1410	/records/1923133	Abun Ji	sing	menyanyi	nenesuk	nenesuk
1411	/records/1923119	Abun Ji	give	memberi	nesyo	nesjo
1412	/records/1923008	Abun Ji	wing	ayap	ngami	ŋami
1413	/records/1923139	Abun Ji	stab	tikam	ngat	ŋat
1414	/records/1922993	Abun Ji	female	perempuan	nggan	ᵑɡan
1415	/records/1923006	Abun Ji	tail	ekor	ngo	ŋo
1416	/records/1923028	Abun Ji	rain	hujan	ngobok	ŋobok
1417	/records/1923123	Abun Ji	kill	bunuh	ngu	ŋu
1418	/records/1923081	Abun Ji	narrow (path)	sempit	ngut	ŋut
1419	/records/1923095	Abun Ji	thick (stick)	tebal	nit	nit
1420	/records/1923124	Abun Ji	know	tahu	njam	ⁿdʒam
1421	/records/1923122	Abun Ji	hold	pegang	njun	ⁿdʒun
1422	/records/1923003	Abun Ji	pig	babi	nok	nok
1423	/records/1923043	Abun Ji	thunder	guntur	notudok	notudok
1424	/records/1923022	Abun Ji	lightning	kilat	nowan	nowan
1425	/records/1923019	Abun Ji	house	rumah	nu	nu
1426	/records/1922989	Abun Ji	cassowary	kasuari	nwamcol	nʷamcol
1427	/records/1923104	Abun Ji	blow	tiup	nyepuk	ɲepuk
1428	/records/1923084	Abun Ji	old (house)	lama	nyin	ɲin
1429	/records/1923012	Abun Ji	cloud	awan	nyontem	ɲontem
1430	/records/1923067	Abun Ji	all	semua	ok	ok
1431	/records/1923087	Abun Ji	sharp (stick)	tajam	ot	ot
1432	/records/1923109	Abun Ji	cry	menangis	owo	owo
1433	/records/1923138	Abun Ji	split (wood)	membelah	petui	petui
1434	/records/1923044	Abun Ji	tree	pohon, kayu	pwi	pʷi
1435	/records/1923092	Abun Ji	straight (stick)	lurus	ri	ri
1436	/records/1923090	Abun Ji	smooth (stone)	licin	rid	rid
1437	/records/1923004	Abun Ji	rat	tikus	segap	seɡap
1438	/records/1923033	Abun Ji	sea	laut	sem	sem
1439	/records/1923009	Abun Ji	worm	cacing (tanah)	sembal	seᵐbal
1440	/records/1923113	Abun Ji	dream	mimpi	seminda	semiⁿda
1441	/records/1923070	Abun Ji	different	berbeda	seri	seri
1442	/records/1922983	Abun Ji	neck	leher	sidim	sidim
1443	/records/1922972	Abun Ji	elbow	siku	sim bi	sim bi
1444	/records/1922976	Abun Ji	hand	tangan	sim gan	sim ɡan
1445	/records/1923154	Abun Ji	left side	kiri	sim jam	sim ɟam
1446	/records/1923157	Abun Ji	right side	kanan	sim je	sim ɟe
1447	/records/1922997	Abun Ji	leech	lintah	skat	skat
1448	/records/1923099	Abun Ji	wet (sand)	basah	ski	ski
1449	/records/1923063	Abun Ji	green	hijau	skun	skun
1450	/records/1922975	Abun Ji	hair (head)	rambut	sugwo	suɡʷo
1451	/records/1923148	Abun Ji	what	apa	sumano	sumano
1452	/records/1923000	Abun Ji	mosquito	nyamuk	sungur	suŋur
1453	/records/1922974	Abun Ji	finger	jari	supwa	supʷa
1454	/records/1922970	Abun Ji	breast	susu	sus	sus
1455	/records/1923098	Abun Ji	truly, well (to speak)	benar	sutur	sutur
1456	/records/1923132	Abun Ji	scratch	garuk	sya	sja
1457	/records/1923110	Abun Ji	cut (grass)	membabat	syapis	sjapis
1458	/records/1923045	Abun Ji	water	air	syul	sjul
1459	/records/1923068	Abun Ji	blunt (stick)	tumpul	syun	sjun
1460	/records/1923103	Abun Ji	bathe	mandi	syup	sjup
1461	/records/1922986	Abun Ji	teeth	gigi	syus	sjus
1462	/records/1923062	Abun Ji	black	hitam	te	te
1463	/records/1923097	Abun Ji	this	ini	teden	teden
1464	/records/1923025	Abun Ji	name	nama	tegun	teɡun
1465	/records/1922971	Abun Ji	ear	telinga	tenabe	tenabe
1466	/records/1923086	Abun Ji	same	sama	tepsiyu	tepsiju
1467	/records/1923094	Abun Ji	that	itu	tetun	tetun
1468	/records/1923140	Abun Ji	stand	berdiri	ti	ti
1469	/records/1923127	Abun Ji	pull	menarik	tik	tik
1470	/records/1923065	Abun Ji	yellow	kuning	tli	tli
1471	/records/1923151	Abun Ji	far	jauh	toku	toku
1472	/records/1923107	Abun Ji	cough	batuk	tuk	tuk
1473	/records/1923027	Abun Ji	path	jalan	us	us
1474	/records/1923053	Abun Ji	two	dua	uwe	uwe
1475	/records/1922978	Abun Ji	heart	jantung	wabom	wabom
1476	/records/1923029	Abun Ji	roof	atap	wan	wan
1477	/records/1923010	Abun Ji	banana	pisang	weo	weo
1478	/records/1923011	Abun Ji	branch	cabang	wiguk	wiɡuk
1479	/records/1922984	Abun Ji	nose	hidung	wimbu	wiᵐbu
1480	/records/1923020	Abun Ji	jungle	hutan	wimoke	wimoke
1481	/records/1923005	Abun Ji	snake	ular	wis	wis
1482	/records/1922994	Abun Ji	fish	ikan	wo	wo
1483	/records/1922999	Abun Ji	male	laki-laki	yekendik	jekeⁿdik
1484	/records/1923126	Abun Ji	play	bermain	yekum	jekum
1485	/records/1923144	Abun Ji	tie (rope)	mengikat	yembut	jeᵐbut
1486	/records/1923032	Abun Ji	sand	pasir	yin	jin
1487	/records/1922965	Abun Ji	abdomen	perut	yun	jun
1488	/records/1923149	Abun Ji	who	siapa	yuntomel	juntomel
1489	/records/1923184	Abun Tat	father	bapak	ai	ai
1490	/records/1923215	Abun Tat	moon	bulan	aiina	aiina
1491	/records/1923334	Abun Tat	throw (stone)	melempar	am	am
1492	/records/1923193	Abun Tat	mother	ibu	ami	ami
1493	/records/1923241	Abun Tat	he, she	dia	an	an
1494	/records/1923243	Abun Tat	they	mereka	an sono	an sono
1495	/records/1923247	Abun Tat	four	empat	at	at
1496	/records/1923216	Abun Tat	mountain	gunung	banbo	banbo
1497	/records/1923315	Abun Tat	live	hidup	bau	bau
1498	/records/1923274	Abun Tat	new (house)	baru	be	be
1499	/records/1923205	Abun Tat	egg	telur	bem	bem
1500	/records/1923230	Abun Tat	star	bintang	bi	bi
1501	/records/1923188	Abun Tat	husband	suami	bia	bia
1502	/records/1923199	Abun Tat	wife	isteri	bingon	biŋon
1503	/records/1923208	Abun Tat	fruit	buah	bo	bo
1504	/records/1923186	Abun Tat	fish	ikan	boge	boɡe
1505	/records/1923223	Abun Tat	salt	garam	bok	bok
1506	/records/1923206	Abun Tat	fire	api	bot	bot
1507	/records/1923228	Abun Tat	smoke	asap	botbo	botbo
1508	/records/1923180	Abun Tat	tongue	lidah	brip	brip
1509	/records/1923322	Abun Tat	scratch	garuk	bro	bro
1510	/records/1923229	Abun Tat	soil, earth	tanah	bur	bur
1511	/records/1923262	Abun Tat	dirty (hands)	kotor	dahan	dahan
1512	/records/1923160	Abun Tat	blood	darah	de	de
1513	/records/1923268	Abun Tat	heavy (stone)	berat	de	de
1514	/records/1923346	Abun Tat	outside	di luar	denden	deⁿden
1515	/records/1923294	Abun Tat	bathe	mandi	desur	desur
1516	/records/1923244	Abun Tat	one	satu	dik	dik
1517	/records/1923162	Abun Tat	bone	tulang	dini	dini
1518	/records/1923207	Abun Tat	fog	kabit	duk	duk
1519	/records/1923256	Abun Tat	red	merah	er	er
1520	/records/1923291	Abun Tat	wide (path)	lebar	ere'	ere'
1521	/records/1923319	Abun Tat	rub	menggosok	es	es
1522	/records/1923335	Abun Tat	tie (rope)	mengikat	far	far
1523	/records/1923250	Abun Tat	seven	tujuh	fit	fit
1524	/records/1923295	Abun Tat	blow	tiup	fuf	fuf
1525	/records/1923196	Abun Tat	rat	tikus	gap	ɡap
1526	/records/1923330	Abun Tat	stab	tikam	gat	ɡat
1527	/records/1923166	Abun Tat	eye	mata	gero	ɡero
1528	/records/1923226	Abun Tat	seed	biji	gero	ɡero
1529	/records/1923307	Abun Tat	fall	jatuh	ges	ɡes
1530	/records/1923327	Abun Tat	speak	bicara	gesuk	ɡesuk
1531	/records/1923306	Abun Tat	eat	makan	git	ɡit
1532	/records/1923279	Abun Tat	short (snake)	pendek	gon	ɡon
1533	/records/1923246	Abun Tat	three	tiga	gri	ɡri
1534	/records/1923313	Abun Tat	kill	bunuh	gu	ɡu
1535	/records/1923227	Abun Tat	sky	langit	gu	ɡu
1536	/records/1923217	Abun Tat	name	nama	gum	ɡum
1537	/records/1923284	Abun Tat	swollen (leg)	bengkak	gun	ɡun
1538	/records/1923172	Abun Tat	leg, foot	kaki	gwes	ɡʷes
1539	/records/1923263	Abun Tat	dry (grass)	kering	ho	ho
1540	/records/1923282	Abun Tat	sore (leg)	sakit	i	i
1541	/records/1923200	Abun Tat	wing	ayap	i	i
1542	/records/1923234	Abun Tat	thorn	duri	jak	ɟak
1543	/records/1923222	Abun Tat	rope	tali	jamtu	ɟamtu
1544	/records/1923224	Abun Tat	sand	pasir	jen	ɟen
1545	/records/1923231	Abun Tat	stone	batu	jok	ɟok
1546	/records/1923269	Abun Tat	hot (wind)	panas	kam	kam
1547	/records/1923233	Abun Tat	sun	matahari	kam	kam
1548	/records/1923345	Abun Tat	near	dekat	karo	karo
1549	/records/1923260	Abun Tat	cold (wind)	dingin	kedek	kedek
1550	/records/1923325	Abun Tat	sit	duduk	kem	kem
1551	/records/1923316	Abun Tat	play	bermain	komo	komo
1552	/records/1923324	Abun Tat	sing	menyanyi	kos	kos
1553	/records/1923257	Abun Tat	yellow	kuning	kri	kri
1554	/records/1923281	Abun Tat	smooth (stone)	licin	krit	krit
1555	/records/1923173	Abun Tat	meat, flesh	daging	ku	ku
1556	/records/1923323	Abun Tat	shoot (pig)	memanah	kunus	kunus
1557	/records/1923255	Abun Tat	green	hijau	kur	kur
1558	/records/1923203	Abun Tat	branch	cabang	kwa	kʷa
1559	/records/1923236	Abun Tat	tree	pohon, kayu	kwe	kʷe
1560	/records/1923232	Abun Tat	stick	tongkat	kwepu	kʷepu
1561	/records/1923336	Abun Tat	vomit	muntah	kwi'	kʷi'
1562	/records/1923277	Abun Tat	rotten (fruit)	busuk	kwik	kʷik
1563	/records/1923332	Abun Tat	stink	berbau	kwik	kʷik
1564	/records/1923197	Abun Tat	snake	ular	kwis	kʷis
1565	/records/1923258	Abun Tat	white	putih	kwo	kʷo
1566	/records/1923302	Abun Tat	die	mati	kwop	kʷop
1567	/records/1923296	Abun Tat	breathe	bernapas	mas	mas
1568	/records/1923249	Abun Tat	six	enam	mat	mat
1569	/records/1923320	Abun Tat	see	lihat	me	me
1570	/records/1923164	Abun Tat	ear	telinga	medabe	medabe
1571	/records/1923293	Abun Tat	ashamed	malu	meen	meen
1572	/records/1923248	Abun Tat	five	lima	mek	mek
1573	/records/1923242	Abun Tat	we (incl)	kita	men	men
1574	/records/1923161	Abun Tat	body hair	bulu badan	mgo	mɡo
1575	/records/1923190	Abun Tat	louse	kutu	mim	mim
1576	/records/1923264	Abun Tat	evil (person)	jahat	mise	mise
1577	/records/1923343	Abun Tat	inside	di dalam	mit	mit
1578	/records/1923288	Abun Tat	this	ini	more	more
1579	/records/1923285	Abun Tat	that	itu	motu	motu
1580	/records/1923272	Abun Tat	many	banyak	mua	mua
1581	/records/1923251	Abun Tat	eight	delapan	mungwo	muŋʷo
1582	/records/1923338	Abun Tat	wash (clothes)	mencuci	mus	mus
1583	/records/1923253	Abun Tat	ten	sepuluh	mushu	muʃu
1584	/records/1923252	Abun Tat	nine	sembilan	musi	musi
1585	/records/1923297	Abun Tat	come	datang	namu	namu
1586	/records/1923337	Abun Tat	walk	berjalan	namu	namu
1587	/records/1923240	Abun Tat	you (s)	kamu	nan	nan
1588	/records/1923213	Abun Tat	leaf	daun	nat	nat
1589	/records/1923305	Abun Tat	drink	minum	nda	ⁿda
1590	/records/1923178	Abun Tat	skin	kulit	nda	ⁿda
1591	/records/1923181	Abun Tat	bird	burung	ndam	ⁿdam
1592	/records/1923183	Abun Tat	dog	anjing	ndar	ⁿdar
1593	/records/1923159	Abun Tat	back	punggung	ndaran	ⁿdaran
1594	/records/1923275	Abun Tat	not	tidak	nde	ⁿde
1595	/records/1923287	Abun Tat	thin (stick)	tipis	nde	ⁿde
1596	/records/1923212	Abun Tat	jungle	hutan	nden	ⁿden
1597	/records/1923267	Abun Tat	good (person)	baik	ndo	ⁿdo
1598	/records/1923312	Abun Tat	hold	pegang	ndyom	ⁿdjom
1599	/records/1923299	Abun Tat	count	hitung	ne	ne
1600	/records/1923185	Abun Tat	female	perempuan	nggon	ᵑɡon
1601	/records/1923209	Abun Tat	garden	kebun	nggwei	ᵑɡwei
1602	/records/1923273	Abun Tat	narrow (path)	sempit	nggwot	ᵑɡwot
1603	/records/1923286	Abun Tat	thick (stick)	tebal	nit	nit
1604	/records/1923238	Abun Tat	wind	angin	nofuf	nofuf
1605	/records/1923220	Abun Tat	rain	hujan	nogi'	noɡi'
1606	/records/1923235	Abun Tat	thunder	guntur	nogu	noɡu
1607	/records/1923195	Abun Tat	pig	babi	nok	nok
1608	/records/1923218	Abun Tat	night	malam	noru	noru
1609	/records/1923214	Abun Tat	lightning	kilat	nowar	nowar
1610	/records/1923211	Abun Tat	house	rumah	nu	nu
1611	/records/1923198	Abun Tat	tail	ekor	nyo	ɲo
1612	/records/1923204	Abun Tat	cloud	awan	nyotem	ɲotem
1613	/records/1923292	Abun Tat	afraid	takut	nyu'	ɲu'
1614	/records/1923308	Abun Tat	fly (bird)	terbang	ok	ok
1615	/records/1923158	Abun Tat	abdomen	perut	on	on
1616	/records/1923219	Abun Tat	path	jalan	os	os
1617	/records/1923278	Abun Tat	sharp (stick)	tajam	ot	ot
1618	/records/1923182	Abun Tat	child	anak	pa	pa
1619	/records/1923329	Abun Tat	split (wood)	membelah	pet	pet
1620	/records/1923187	Abun Tat	fly	lalat	ran	ran
1621	/records/1923283	Abun Tat	straight (stick)	lurus	riroi	riroi
1622	/records/1923276	Abun Tat	old (house)	lama	rok	rok
1623	/records/1923303	Abun Tat	dig	gali	rom	rom
1624	/records/1923225	Abun Tat	sea	laut	rut	rut
1625	/records/1923289	Abun Tat	truly, well (to speak)	benar	sangget	saᵑɡet
1626	/records/1923326	Abun Tat	sleep	tidur	sem	sem
1627	/records/1923304	Abun Tat	dream	mimpi	semda'	semda'
1628	/records/1923301	Abun Tat	cut (grass)	membabat	ser	ser
1629	/records/1923321	Abun Tat	seek	cari	seret	seret
1630	/records/1923266	Abun Tat	full (bucket)	penuh	ses	ses
1631	/records/1923176	Abun Tat	neck	leher	shidem	ʃidem
1632	/records/1923270	Abun Tat	large (dog)	besar	shie	ʃie
1633	/records/1923169	Abun Tat	hand	tangan	shim	ʃim
1634	/records/1923165	Abun Tat	elbow	siku	shim rit	ʃim rit
1635	/records/1923342	Abun Tat	in front	di depan	shio	ʃio
1636	/records/1923179	Abun Tat	teeth	gigi	shos	ʃos
1637	/records/1923259	Abun Tat	blunt (stick)	tumpul	shu	ʃu
1638	/records/1923341	Abun Tat	far	jauh	shu	ʃu
1639	/records/1923271	Abun Tat	long (snake)	panjang	shu	ʃu
1640	/records/1923175	Abun Tat	nail (finger)	kuku	shuka bris	ʃuka bris
1641	/records/1923167	Abun Tat	finger	jari	shuku	ʃuku
1642	/records/1923201	Abun Tat	worm	cacing (tanah)	shumbar	ʃuᵐbar
1643	/records/1923347	Abun Tat	right side	kanan	sim ge	sim ɡe
1644	/records/1923344	Abun Tat	left side	kiri	sim jam	sim ɟam
1645	/records/1923290	Abun Tat	wet (sand)	basah	sir	sir
1646	/records/1923189	Abun Tat	leech	lintah	skat	skat
1647	/records/1923328	Abun Tat	spit	meludah	skut	skut
1648	/records/1923170	Abun Tat	head	kepala	su	su
1649	/records/1923168	Abun Tat	hair (head)	rambut	sugo	suɡo
1650	/records/1923311	Abun Tat	hit	pukul	sukwam	sukʷam
1651	/records/1923174	Abun Tat	mouth	mulut	sukwet	sukʷet
1652	/records/1923339	Abun Tat	what	apa	sumane	sumane
1653	/records/1923192	Abun Tat	mosquito	nyamuk	sunggu	suᵑɡu
1654	/records/1923237	Abun Tat	water	air	sur	sur
1655	/records/1923163	Abun Tat	breast	susu	sus	sus
1656	/records/1923318	Abun Tat	push	mendorong	sutak	sutak
1657	/records/1923309	Abun Tat	give	memberi	tabi	tabi
1658	/records/1923239	Abun Tat	I	saya	tat	tat
1659	/records/1923310	Abun Tat	hear	dengar	tayam	tajam
1660	/records/1923314	Abun Tat	know	tahu	tayam	tajam
1661	/records/1923254	Abun Tat	black	hitam	te	te
1662	/records/1923261	Abun Tat	different	berbeda	tepende	tepeⁿde
1663	/records/1923331	Abun Tat	stand	berdiri	ti	ti
1664	/records/1923317	Abun Tat	pull	menarik	tik	tik
1665	/records/1923333	Abun Tat	suck	isap	tik	tik
1666	/records/1923298	Abun Tat	cough	batuk	tuhu	tuhu
1667	/records/1923210	Abun Tat	grass	alang-alang	un	un
1668	/records/1923171	Abun Tat	heart	jantung	wabom	wabom
1669	/records/1923221	Abun Tat	roof	atap	wan	wan
1670	/records/1923245	Abun Tat	two	dua	we	we
1671	/records/1923202	Abun Tat	banana	pisang	weo	weo
1672	/records/1923177	Abun Tat	nose	hidung	wim	wim
1673	/records/1923300	Abun Tat	cry	menangis	wo	wo
1674	/records/1923265	Abun Tat	few (stones)	sedikit	wogan	woɡan
1675	/records/1923280	Abun Tat	small (dog)	kecil	wok	wok
1676	/records/1923191	Abun Tat	male	laki-laki	yebris	jebris
1677	/records/1923340	Abun Tat	who	siapa	yetone	jetone
1678	/records/1923194	Abun Tat	person	orang	yetu	jetu
1679	/records/1923426	As	tree	pohon, kayu	a	a
1680	/records/1923409	As	path	jalan	adin	adin
1681	/records/1923361	As	heart	jantung	ako	ako
1682	/records/1923404	As	lightning	kilat	aleo	aleo
1683	/records/1923378	As	husband	suami	ambi	ambi
1684	/records/1923407	As	name	nama	amkase	amkase
1685	/records/1923468	As	rotten (fruit)	busuk	amok	amok
1686	/records/1923522	As	stink	berbau	amok	amok
1687	/records/1923359	As	hand	tangan	ampa	ampa
1688	/records/1923429	As	I	saya	ane	ane
1689	/records/1923386	As	rat	tikus	antaki	antaki
1690	/records/1923372	As	child	anak	anuwe	anuwe
1691	/records/1923356	As	eye	mata	apu	apu
1692	/records/1923425	As	thunder	guntur	aro	aro
1693	/records/1923433	As	they	mereka	au fiwe	au fiwe
1694	/records/1923431	As	he, she	dia	awa	awa
1695	/records/1923430	As	you (s)	kamu	awa	awa
1696	/records/1923516	As	sit	duduk	ba	ba
1697	/records/1923389	As	wife	isteri	bi	bi
1698	/records/1923474	As	sore (leg)	sakit	bisi	bisi
1699	/records/1923445	As	green	hijau	blau	blau
1700	/records/1923448	As	white	putih	bush	buʃ
1701	/records/1923366	As	nose	hidung	camu	camu
1702	/records/1923475	As	straight (stick)	lurus	cemoro	cemoro
1703	/records/1923489	As	come	datang	cenema	cenema
1704	/records/1923402	As	jungle	hutan	dam	dam
1705	/records/1923479	As	thin (stick)	tipis	dashish	daʃiʃ
1706	/records/1923382	As	mosquito	nyamuk	dawe	dawe
1707	/records/1923511	As	rub	menggosok	debi	debi
1708	/records/1923376	As	fish	ikan	dun	dun
1709	/records/1923443	As	ten	sepuluh	efeh	efeh
1710	/records/1923456	As	few (stones)	sedikit	ekeh	ekeh
1711	/records/1923437	As	four	empat	faat	faat
1712	/records/1923458	As	good (person)	baik	fi	fi
1713	/records/1923518	As	speak	bicara	fia	fia
1714	/records/1923440	As	seven	tujuh	fit	fit
1715	/records/1923457	As	full (bucket)	penuh	fon	fon
1716	/records/1923392	As	banana	pisang	fun	fun
1717	/records/1923536	As	near	dekat	galis	ɡalis
1718	/records/1923413	As	salt	garam	gasi	ɡasi
1719	/records/1923465	As	new (house)	baru	gelau	ɡelau
1720	/records/1923472	As	small (dog)	kecil	gerom	ɡerom
1721	/records/1923362	As	leg, foot	kaki	gete	ɡete
1722	/records/1923391	As	worm	cacing (tanah)	gili	ɡili
1723	/records/1923419	As	soil, earth	tanah	gu	ɡu
1724	/records/1923510	As	push	mendorong	guru	ɡuru
1725	/records/1923497	As	eat	makan	i	i
1726	/records/1923523	As	suck	isap	iasku	iasku
1727	/records/1923505	As	kill	bunuh	ibun	ibun
1728	/records/1923512	As	see	lihat	idu	idu
1729	/records/1923513	As	seek	cari	idufu	idufu
1730	/records/1923514	As	scratch	garuk	ika	ika
1731	/records/1923406	As	mountain	gunung	il	il
1732	/records/1923532	As	far	jauh	ilau	ilau
1733	/records/1923498	As	fall	jatuh	imdol	imdol
1734	/records/1923485	As	ashamed	malu	imi	imi
1735	/records/1923484	As	afraid	takut	imshi	imʃi
1736	/records/1923414	As	sand	pasir	in	in
1737	/records/1923480	As	this	ini	inere	inere
1738	/records/1923495	As	dream	mimpi	ingil	iŋil
1739	/records/1923496	As	drink	minum	inim	inim
1740	/records/1923502	As	hear	dengar	ino	ino
1741	/records/1923526	As	vomit	muntah	inu	inu
1742	/records/1923521	As	stand	berdiri	iso	iso
1743	/records/1923486	As	bathe	mandi	isu	isu
1744	/records/1923365	As	neck	leher	kaba	kaba
1745	/records/1923471	As	short (snake)	pendek	kabu	kabu
1746	/records/1923462	As	long (snake)	panjang	kai	kai
1747	/records/1923525	As	tie (rope)	mengikat	kali	kali
1748	/records/1923461	As	large (dog)	besar	kando	kando
1749	/records/1923519	As	spit	meludah	kapi	kapi
1750	/records/1923418	As	smoke	asap	kapyas	kapjas
1751	/records/1923348	As	abdomen	perut	kenipu	kenipu
1752	/records/1923432	As	we (incl)	kita	kine	kine
1753	/records/1923387	As	snake	ular	kok	kok
1754	/records/1923449	As	all	semua	kubesi	kubesi
1755	/records/1923453	As	dirty (hands)	kotor	ladi	ladi
1756	/records/1923350	As	blood	darah	lamash	lamaʃ
1757	/records/1923417	As	sky	langit	langit	laŋit
1758	/records/1923393	As	branch	cabang	libide	libide
1759	/records/1923438	As	five	lima	lim	lim
1760	/records/1923466	As	not	tidak	linga	liŋa
1761	/records/1923368	As	teeth	gigi	lis	lis
1762	/records/1923435	As	two	dua	lo	lo
1763	/records/1923364	As	mouth	mulut	lu	lu
1764	/records/1923410	As	rain	hujan	mai	mai
1765	/records/1923476	As	swollen (leg)	bengkak	malaba	malaba
1766	/records/1923481	As	truly, well (to speak)	benar	malo	malo
1767	/records/1923482	As	wet (sand)	basah	malom	malom
1768	/records/1923374	As	father	bapak	mam	mam
1769	/records/1923490	As	cough	batuk	manau	manau
1770	/records/1923370	As	bird	burung	mani	mani
1771	/records/1923371	As	cassowary	kasuari	manikwa	manikʷa
1772	/records/1923460	As	hot (wind)	panas	manis	manis
1773	/records/1923447	As	yellow	kuning	manis	manis
1774	/records/1923509	As	pull	menarik	masala	masala
1775	/records/1923413	As	salt	garam	mashimpo	maʃimpo
1776	/records/1923459	As	heavy (stone)	berat	mashon	maʃon
1777	/records/1923415	As	sea	laut	masi	masi
